trans_id,account_id,Date,Type,operation,amount,balance,Purpose,bank,account_partern_id
1657235,5622,2016-06-13,Withdrawal,Withdrawal in cash,7000,60172.70,,,0
439041,1493,2016-06-13,Credit,Electronic funds transfer,5009,15277.20,Old-age Pension,Kameron bank,54522466
435768,1481,2016-06-13,Credit,Electronic funds transfer,3098,16490.00,,Kameron bank,21098941
745326,2543,2016-06-13,Withdrawal,Withdrawal in cash,1200,24598.80,,,
1136718,3883,2016-06-13,Credit,Credit in cash ,4900,22438.10,,,
1271158,4347,2016-06-13,Credit,Credit in cash ,900,26514.10,,,
628515,2146,2016-06-13,Credit,Credit in cash ,29739,29939.00,,,
594308,2023,2016-06-13,Withdrawal,Remittance to Another Bank,1684,80179.20, ,Czech export bank,19809311
1598933,5428,2016-06-13,Withdrawal,Withdrawal in cash,4600,54196.00,Household ,,0
1602809,5442,2016-06-13,Withdrawal,Remittance to Another Bank,1017,74725.50,Insurance Payment,PPF Bank,7772154
1599207,5428,2016-06-13,Withdrawal,Withdrawal in cash,10700,43496.00,,,
1598861,5428,2016-06-13,Withdrawal,Withdrawal in cash,9200,34296.00,,,0
858905,2926,2016-06-13,Withdrawal,Withdrawal in cash,11900,34191.30,,,
484805,1652,2016-06-13,Credit,Electronic funds transfer,6226,6526.00,Old-age Pension,Moneta Money Bank,3406155
810406,2762,2016-06-13,Withdrawal,Remittance to Another Bank,733,66527.00, ,J&T Bank ,75502043
810334,2762,2016-06-13,Withdrawal,Remittance to Another Bank,6892,59635.00,Household ,Max bank,85078340
1084474,3704,2016-06-13,Withdrawal,Remittance to Another Bank,3046,27990.60,Household ,Air Bank ,11861372
171890,576,2016-06-13,Withdrawal,Remittance to Another Bank,3662,26894.90,Household ,Czech export bank,71033382
218884,744,2016-06-13,Credit,Electronic funds transfer,5740,23426.80,Old-age Pension,Moneta Money Bank,94336568
3039497,10079,2016-06-13,Credit,Credit in cash ,24845,57437.40,,,
987044,3367,2016-06-13,Credit,Credit in cash ,33912,68646.00,,,
56228,188,2016-06-13,Credit,Credit in cash ,29120,51569.20,,,
66926,222,2016-06-13,Withdrawal,Withdrawal in cash,36700,58562.10,,,
914524,3117,2016-06-13,Credit,Electronic funds transfer,5355,22320.00,Old-age Pension,J&T Bank ,1493776
618173,2110,2016-06-13,Credit,Electronic funds transfer,3076,12904.00,,Hypotecni bank,47164356
661034,2256,2016-06-13,Withdrawal,Withdrawal in cash,1760,22665.80,,,
660840,2256,2016-06-13,Credit,Electronic funds transfer,4729,24425.80,Old-age Pension,Kameron bank,59773492
1036269,3545,2016-06-13,Credit,Credit in cash ,30304,70211.70,,,
480220,1637,2016-06-13,Credit,Electronic funds transfer,5718,24273.00,Old-age Pension,Max bank,45134812
528029,1801,2016-06-13,Withdrawal,Withdrawal in cash,100,23795.00,,,
880819,3001,2016-06-13,Credit,Credit in cash ,1000,22188.50,,,
1143208,3909,2016-06-13,Withdrawal,Withdrawal in cash,29700,54541.30,,,
1142764,3909,2016-06-13,Credit,Credit in cash ,36600,84241.30,,,
442461,1505,2016-06-13,Credit,Credit in cash ,13833,29173.50,,,
1450190,4937,2016-06-13,Withdrawal,Remittance to Another Bank,2687,16270.90,Household ,Czech export bank,13841212
404596,1378,2016-06-13,Credit,Credit in cash ,36628,79258.90,,,
716047,2453,2016-06-13,Credit,Electronic funds transfer,3285,13580.10,,Czech export bank,70054560
871637,2970,2016-06-13,Credit,Credit in cash ,14487,46261.10,,,
757959,2585,2016-06-13,Credit,Credit in cash ,22444,61618.40,,,
756213,2581,2016-06-13,Credit,Credit in cash ,29480,68530.60,,,
737336,2519,2016-06-13,Withdrawal,Remittance to Another Bank,1599,25369.80,Household ,Czech export bank,87381881
622633,2124,2016-06-13,Credit,Credit in cash ,32147,70730.70,,,
1910996,6473,2016-06-13,Withdrawal,Withdrawal in cash,13800,49115.70,,,
1014791,3469,2016-06-13,Credit,Electronic funds transfer,5822,6622.00,Old-age Pension,Bank Creditas,99198603
507138,1731,2016-06-13,Withdrawal,Withdrawal in cash,600,23390.00,,,
505246,1726,2016-06-13,Credit,Credit in cash ,20950,50990.70,,,
846012,2881,2016-06-13,Credit,Credit in cash ,10438,34056.40,,,
1486067,5065,2016-06-13,Credit,Credit in cash ,27127,102754.00,,,
410116,1397,2016-06-13,Credit,Credit in cash ,25917,59014.20,,,
1021126,3487,2016-06-13,Credit,Credit in cash ,23871,42678.10,,,
3394152,11265,2016-06-13,Credit,Credit in cash ,3700,24136.10,,,
1122257,3834,2016-06-13,Withdrawal,Remittance to Another Bank,262,54059.80, ,Air Bank ,52872371
94650,322,2016-06-13,Credit,Credit in cash ,24969,59676.20,,,
83736,280,2016-06-13,Withdrawal,Remittance to Another Bank,3334,47557.60,Household ,Raiffeisen bank,10603589
695942,2379,2016-06-12,Withdrawal,Remittance to Another Bank,46,32414.80,Insurance Payment,Czech export bank,77863126
1736613,5891,2016-06-12,Credit,Electronic funds transfer,48891,102410.30,,J&T Bank ,51054984
1779178,6034,2016-06-12,Withdrawal,Withdrawal in cash,4214,50935.60,,,
451461,1535,2016-06-12,Credit,Credit in cash ,6204,25958.80,,,
451896,1536,2016-06-12,Credit,Electronic funds transfer,38414,86272.40,,Fio bank ,51120805
1106919,3781,2016-06-12,Credit,Credit in cash ,36050,72754.00,,,
336776,1144,2016-06-12,Withdrawal,Withdrawal in cash,3930,13145.00,,,
1183182,4055,2016-06-12,Credit,Credit in cash ,30422,74002.20,,,
175003,588,2016-06-12,Withdrawal,Withdrawal in cash,5400,30550.60,,,
671443,2293,2016-06-12,Credit,Electronic funds transfer,6745,27680.00,Old-age Pension,Trinity Bank,62203752
772990,2639,2016-06-12,Credit,Credit in cash ,36399,61885.50,,,
773645,2641,2016-06-12,Credit,Credit in cash ,32148,54639.50,,,
776565,2648,2016-06-12,Credit,Credit in cash ,6500,20100.00,,,
537467,1829,2016-06-12,Credit,Credit in cash ,11144,39708.10,,,
571555,1944,2016-06-12,Withdrawal,Withdrawal in cash,18600,47633.80,,,
568956,1937,2016-06-12,Credit,Electronic funds transfer,4896,5996.00,Old-age Pension,Air Bank ,86112963
1977578,6701,2016-06-12,Credit,Credit in cash ,9082,90069.60,,,
393737,1338,2016-06-12,Withdrawal,Remittance to Another Bank,157,18685.70,Insurance Payment,PPF Bank,85222345
782004,2666,2016-06-12,Credit,Electronic funds transfer,2901,12242.60,,PPF Bank,69472062
777544,2651,2016-06-12,Credit,Electronic funds transfer,53894,98243.40,,Trinity Bank,13750350
1146749,3923,2016-06-12,Credit,Credit in cash ,32956,67909.70,,,
2895464,9591,2016-06-12,Credit,Credit in cash ,8294,66626.00,,,
129014,433,2016-06-12,Credit,Credit in cash ,500,500.00,,,
127573,428,2016-06-12,Credit,Electronic funds transfer,6614,26466.70,Old-age Pension,J&T Bank ,71194147
126013,425,2016-06-12,Credit,Credit in cash ,8840,32935.70,,,
577584,1966,2016-06-12,Withdrawal,Withdrawal in cash,15200,44046.10,,,
2908887,9635,2016-06-12,Withdrawal,Withdrawal in cash,2720,1074.90,,,
511342,1750,2016-06-12,Withdrawal,Remittance to Another Bank,4028,81396.80,Household ,UniCredit Bank,37446361
1262858,4318,2016-06-12,Withdrawal,Withdrawal in cash,28200,53135.50,,,
359517,1222,2016-06-12,Credit,Electronic funds transfer,6310,32250.00,Old-age Pension,Raiffeisen bank,77489798
439113,1493,2016-06-12,Withdrawal,Remittance to Another Bank,2264,10268.20,Household ,Trinity Bank,95543610
313658,1071,2016-06-12,Credit,Credit in cash ,28472,90289.90,,,
833686,2838,2016-06-12,Withdrawal,Withdrawal in cash,21500,41790.90,,,
1122696,3835,2016-06-12,Credit,Credit in cash ,21350,49265.00,,,
754238,2574,2016-06-12,Credit,Credit in cash ,21478,54142.70,,,
2465722,8132,2016-06-12,Credit,Electronic funds transfer,37713,62953.00,,Max bank,67488252
682624,2330,2016-06-12,Withdrawal,Remittance to Another Bank,1662,12152.00,Household ,Fio bank ,64704280
1101127,3760,2016-06-12,Withdrawal,Withdrawal in cash,33400,55918.60,,,
1100943,3760,2016-06-12,Withdrawal,Withdrawal in cash,2552,89318.60,,,
689833,2357,2016-06-12,Credit,Electronic funds transfer,6434,17025.80,Old-age Pension,Czech export bank,34144538
729004,2493,2016-06-12,Credit,Credit in cash ,12094,37294.40,,,
725757,2484,2016-06-12,Credit,Credit in cash ,22168,44476.50,,,
707251,2423,2016-06-12,Credit,Electronic funds transfer,5671,23084.00,Old-age Pension,Max bank,2074182
809089,2758,2016-06-12,Credit,Credit in cash ,10558,11458.00,,,
565660,1926,2016-06-12,Credit,Credit in cash ,6761,32495.10,,,
1610880,5472,2016-06-12,Credit,Credit in cash ,6518,22876.60,,,
857979,2925,2016-06-12,Credit,Credit in cash ,9669,35750.20,,,
858462,2926,2016-06-12,Withdrawal,Remittance to Another Bank,1348,46091.30,Household ,Hypotecni bank,66115546
858678,2926,2016-06-12,Withdrawal,Remittance to Another Bank,699,47439.30, ,Max bank,98638396
993942,3391,2016-06-12,Credit,Credit in cash ,25470,58403.10,,,
1218413,4171,2016-06-12,Credit,Credit in cash ,700,700.00,,,
207270,704,2016-06-12,Credit,Credit in cash ,26216,41749.60,,,
374739,1276,2016-06-12,Withdrawal,Remittance to Another Bank,508,35446.70, ,Air Bank ,87970047
2135551,7231,2016-06-12,Credit,Credit in cash ,9100,16805.30,,,
2242716,7401,2016-06-12,Credit,Electronic funds transfer,30354,67529.60,,Bank Creditas,66487163
2256224,7445,2016-06-12,Withdrawal,Withdrawal in cash,1800,93750.70,,,0
677221,2313,2016-06-12,Withdrawal,Withdrawal in cash,5800,28693.60,,,
679951,2321,2016-06-12,Withdrawal,Withdrawal in cash,37900,65089.50,,,
873131,2974,2016-06-12,Credit,Electronic funds transfer,5582,17846.00,Old-age Pension,Fio bank ,85955059
656859,2245,2016-06-12,Credit,Credit in cash ,16880,32580.00,,,
1040362,3558,2016-06-12,Credit,Electronic funds transfer,65614,66014.00,,Hypotecni bank,69702541
282,2,2016-06-12,Credit,Electronic funds transfer,30354,67529.60,,Bank Creditas,66487163
477644,1628,2016-06-12,Credit,Electronic funds transfer,4276,23590.00,Old-age Pension,Max bank,15916598
527605,1801,2016-06-12,Withdrawal,Remittance to Another Bank,4167,23895.00,Household ,Fio bank ,49547737
529850,1806,2016-06-12,Withdrawal,Remittance to Another Bank,2552,22993.00,Household ,Max bank,84037089
529917,1806,2016-06-12,Withdrawal,Withdrawal in cash,3300,19693.00,,,
882439,3007,2016-06-12,Withdrawal,Remittance to Another Bank,983,69133.90,Household ,J&T Bank ,27930361
250308,860,2016-06-12,Credit,Credit in cash ,19778,45463.10,,,
307767,1050,2016-06-12,Credit,Electronic funds transfer,37976,83437.00,,Hypotecni bank,2865469
309330,1054,2016-06-12,Credit,Credit in cash ,14475,46554.60,,,
233038,793,2016-06-12,Withdrawal,Remittance to Another Bank,1212,15910.10,,J&T Bank ,41663390
1049959,3592,2016-06-12,Withdrawal,Remittance to Another Bank,3360,15342.90,Household ,Raiffeisen bank,88522523
1050260,3593,2016-06-12,Credit,Credit in cash ,23681,55794.40,,,
1163593,3983,2016-06-12,Withdrawal,Withdrawal in cash,14600,43983.20,,,
1450262,4937,2016-06-12,Withdrawal,Remittance to Another Bank,800,18957.90, ,Czech export bank,43502605
403143,1373,2016-06-12,Credit,Credit in cash ,500,500.00,,,
717834,2458,2016-06-12,Withdrawal,Withdrawal in cash,27200,53338.40,,,
717568,2458,2016-06-12,Credit,Electronic funds transfer,38880,80538.40,,Hypotecni bank,55121827
1549103,5270,2016-06-12,Withdrawal,Withdrawal in cash,19100,45489.40,,,
1910875,6473,2016-06-12,Withdrawal,Withdrawal in cash,6500,62915.70,,,0
505318,1726,2016-06-12,Withdrawal,Remittance to Another Bank,4438,30040.70,Household ,Kameron bank,99886172
1021198,3487,2016-06-12,Withdrawal,Remittance to Another Bank,324,18807.10,Household ,PPF Bank,68540710
1021270,3487,2016-06-12,Withdrawal,Remittance to Another Bank,7951,19131.10, ,Fio bank ,94053124
1117397,3818,2016-06-12,Withdrawal,Remittance to Another Bank,1474,54037.60, ,Czech export bank,32659602
1121969,3834,2016-06-12,Credit,Credit in cash ,20812,54321.80,,,
83664,280,2016-06-12,Credit,Credit in cash ,18065,50891.60,,,
711854,2434,2016-06-12,Credit,Credit in cash ,6586,34753.30,,,
2579156,8519,2016-06-12,Credit,Electronic funds transfer,56019,102931.80,,Czech export bank,16093504
490783,1675,2016-06-12,Credit,Electronic funds transfer,4327,22816.60,Old-age Pension,Kameron bank,50350195
1067785,3649,2016-06-11,Credit,Credit in cash ,27592,28192.00,,,
1779183,6034,2016-06-11,Withdrawal,Withdrawal in cash,17362,55149.60,,,
49251,165,2016-06-11,Credit,Electronic funds transfer,6864,7864.00,Old-age Pension,Fio bank ,69159060
26051,86,2016-06-11,Credit,Electronic funds transfer,3243,13817.10,,Bank Creditas,93896942
29730,96,2016-06-11,Withdrawal,Withdrawal in cash,62900,66361.80,,,
29113,96,2016-06-11,Credit,Electronic funds transfer,66332,129261.80,,Moneta Money Bank,68241083
554185,1887,2016-06-11,Credit,Credit in cash ,12618,27556.30,,,
1781288,6040,2016-06-11,Credit,Credit in cash ,33098,58997.80,,,
237655,813,2016-06-11,Credit,Electronic funds transfer,18231,45087.30,,Fio bank ,19537103
1190758,4078,2016-06-11,Credit,Credit in cash ,35604,81017.00,,,
174568,588,2016-06-11,Credit,Credit in cash ,11451,35950.60,,,
1035590,3542,2016-06-11,Credit,Credit in cash ,600,600.00,,,
740445,2528,2016-06-11,Credit,Electronic funds transfer,4236,13708.00,Old-age Pension,Kameron bank,44526660
2910861,9640,2016-06-11,Withdrawal,Withdrawal in cash,14800,35590.80,,,
2931459,9707,2016-06-11,Credit,Credit in cash ,23158,71522.90,,,
511270,1750,2016-06-11,Credit,Credit in cash ,37294,85424.80,,,
541759,1843,2016-06-11,Withdrawal,Withdrawal in cash,2800,63098.50,,,0
1635353,5546,2016-06-11,Credit,Electronic funds transfer,38054,38654.00,,Raiffeisen bank,72397291
1100761,3760,2016-06-11,Credit,Credit in cash ,33591,91870.60,,,
1103665,3771,2016-06-11,Credit,Credit in cash ,700,700.00,,,
726045,2484,2016-06-11,Withdrawal,Remittance to Another Bank,1390,22308.50, ,Bank Creditas,72945260
703190,2410,2016-06-11,Credit,Electronic funds transfer,6105,6705.00,Old-age Pension,Hypotecni bank,71350979
1583607,5385,2016-06-11,Credit,Electronic funds transfer,22404,22904.00,,Air Bank ,21876913
560976,1909,2016-06-11,Withdrawal,Remittance to Another Bank,43,16712.00,Household ,Kameron bank,56638652
811289,2763,2016-06-11,Withdrawal,Withdrawal in cash,12200,42637.40,,,
171818,576,2016-06-11,Credit,Electronic funds transfer,6207,30556.90,Old-age Pension,Air Bank ,30300313
377268,1285,2016-06-11,Credit,Credit in cash ,28558,28858.00,,,
165826,555,2016-06-11,Credit,Credit in cash ,34002,34302.00,,,
110614,374,2016-06-11,Withdrawal,Withdrawal in cash,8278,20388.90,,,
113882,385,2016-06-11,Credit,Electronic funds transfer,3469,11438.00,,PPF Bank,60511863
581022,1978,2016-06-11,Credit,Credit in cash ,900,900.00,,,
679581,2321,2016-06-11,Credit,Credit in cash ,33790,102989.50,,,
470650,1603,2016-06-11,Credit,Credit in cash ,11416,27951.00,,,
498467,1699,2016-06-11,Withdrawal,Remittance to Another Bank,3463,23438.00,Household ,PPF Bank,62475007
621858,2122,2016-06-11,Withdrawal,Remittance to Another Bank,7663,22949.50,Household ,Max bank,7883274
615787,2099,2016-06-11,Withdrawal,Withdrawal in cash,13200,34530.10,,,
3123002,10364,2016-06-11,Withdrawal,Remittance to Another Bank,6262,54170.40,Household ,Trinity Bank,67477196
900595,3069,2016-06-11,Credit,Credit in cash ,34734,70403.10,,,
1039316,3554,2016-06-11,Withdrawal,Withdrawal in cash,2000,25029.50,,,
1504243,5129,2016-06-11,Credit,Credit in cash ,37542,38042.00,,,
887180,3026,2016-06-11,Credit,Credit in cash ,31110,69531.50,,,
445778,1515,2016-06-11,Credit,Credit in cash ,400,400.00,,,
439185,1493,2016-06-11,Withdrawal,Remittance to Another Bank,51,12532.20, ,Moneta Money Bank,85806101
233182,793,2016-06-11,Withdrawal,Remittance to Another Bank,851,17122.10,,Air Bank ,95059883
284278,977,2016-06-11,Credit,Credit in cash ,21062,39117.50,,,
796079,2712,2016-06-11,Credit,Electronic funds transfer,6604,20212.00,Old-age Pension,Air Bank ,16008741
869690,2962,2016-06-11,Credit,Credit in cash ,43352,44352.00,,,
720272,2467,2016-06-11,Credit,Credit in cash ,34130,34530.00,,,
593642,2022,2016-06-11,Credit,Credit in cash ,700,700.00,,,
1548895,5270,2016-06-11,Withdrawal,Withdrawal in cash,10027,64589.40,,,
850172,2896,2016-06-11,Credit,Electronic funds transfer,3221,10063.00,,Fio bank ,36761188
506528,1730,2016-06-11,Withdrawal,Remittance to Another Bank,1978,24835.80,Household ,Hypotecni bank,42885518
506842,1731,2016-06-11,Credit,Electronic funds transfer,4758,23990.00,Old-age Pension,Moneta Money Bank,89825009
846799,2884,2016-06-11,Credit,Credit in cash ,8715,33860.80,,,
204969,697,2016-06-11,Credit,Credit in cash ,33101,73098.50,,,
252650,866,2016-06-11,Credit,Credit in cash ,18966,50104.80,,,
192174,652,2016-06-11,Withdrawal,Remittance to Another Bank,7591,46521.50,Household ,Air Bank ,56959491
1122329,3834,2016-06-11,Withdrawal,Withdrawal in cash,2300,33509.80,,,0
2502920,8261,2016-06-11,Credit,Credit in cash ,2100,24664.60,,,
2522114,8321,2016-06-11,Withdrawal,Withdrawal in cash,200,29434.40,,,
101464,346,2016-06-11,Withdrawal,Remittance to Another Bank,7875,39774.90,Household ,Raiffeisen bank,13685655
184687,627,2016-06-11,Credit,Credit in cash ,33524,77921.20,,,
550091,1874,2016-06-11,Credit,Electronic funds transfer,3151,9853.00,,Air Bank ,74529486
605588,2061,2016-06-11,Credit,Credit in cash ,11600,17806.00,,,
605261,2061,2016-06-11,Credit,Credit in cash ,6006,6206.00,,,
712838,2436,2016-06-11,Credit,Credit in cash ,12810,13210.00,,,
491819,1678,2016-06-11,Credit,Credit in cash ,34674,76306.60,,,
518387,1771,2016-06-11,Credit,Credit in cash ,6868,28699.30,,,
695726,2379,2016-06-10,Credit,Credit in cash ,7608,32460.80,,,
555306,1891,2016-06-10,Credit,Electronic funds transfer,3756,24060.70,,Kameron bank,55015951
472862,1610,2016-06-10,Credit,Credit in cash ,36560,37059.50,,,
1108023,3785,2016-06-10,Credit,Credit in cash ,35763,72795.60,,,
299056,1019,2016-06-10,Withdrawal,Remittance to Another Bank,8127,63057.80,Household ,Hypotecni bank,75165712
237727,813,2016-06-10,Withdrawal,Withdrawal in cash,1700,26856.30,,,0
237949,813,2016-06-10,Withdrawal,Withdrawal in cash,6000,28556.30,,,
1075426,3674,2016-06-10,Withdrawal,Withdrawal in cash,22400,51268.50,,,
343684,1166,2016-06-10,Credit,Electronic funds transfer,27946,49008.10,,Moneta Money Bank,41146189
136153,456,2016-06-10,Withdrawal,Withdrawal in cash,51700,65388.10,,,
135820,456,2016-06-10,Credit,Electronic funds transfer,71746,117088.10,,Kameron bank,95670407
603935,2056,2016-06-10,Credit,Credit in cash ,28128,81004.60,,,
775974,2647,2016-06-10,Credit,Credit in cash ,18022,48314.50,,,
571262,1944,2016-06-10,Credit,Credit in cash ,26970,66233.80,,,
394004,1338,2016-06-10,Credit,Credit in cash ,4100,18842.70,,,
534837,1822,2016-06-10,Credit,Electronic funds transfer,5210,11338.10,Old-age Pension,Bank Creditas,11734843
968619,3302,2016-06-10,Credit,Electronic funds transfer,3008,28895.30,,J&T Bank ,24482953
3302587,10973,2016-06-10,Credit,Credit in cash ,17624,58641.70,,,
117499,395,2016-06-10,Withdrawal,Withdrawal in cash,22000,44468.80,,,
637886,2177,2016-06-10,Withdrawal,Withdrawal in cash,2150,23218.50,,,
2908833,9635,2016-06-10,Withdrawal,Withdrawal in cash,14450,3794.90,,,
544195,1851,2016-06-10,Credit,Credit in cash ,9354,10354.00,,,
749332,2555,2016-06-10,Credit,Credit in cash ,28533,68916.40,,,
789775,2694,2016-06-10,Credit,Credit in cash ,26378,64327.90,,,
330737,1127,2016-06-10,Withdrawal,Remittance to Another Bank,6260,73104.70,Household ,Hypotecni bank,43852061
256855,882,2016-06-10,Credit,Credit in cash ,17381,49218.00,,,
259825,890,2016-06-10,Withdrawal,Remittance to Another Bank,3136,36678.00,Household ,Trinity Bank,66783034
708087,2425,2016-06-10,Credit,Credit in cash ,13358,44508.10,,,
598259,2037,2016-06-10,Credit,Credit in cash ,24864,46091.70,,,
594020,2023,2016-06-10,Credit,Credit in cash ,35286,81863.20,,,
599373,2039,2016-06-10,Credit,Credit in cash ,1800,22900.00,,,
1339311,4576,2016-06-10,Credit,Credit in cash ,28365,28665.00,,,
1602519,5442,2016-06-10,Credit,Credit in cash ,42055,75742.50,,,
2135396,7231,2016-06-10,Withdrawal,Withdrawal in cash,76500,7705.30,,,
66588,222,2016-06-10,Credit,Electronic funds transfer,51614,95262.10,,Czech export bank,38463211
522111,1782,2016-06-10,Credit,Electronic funds transfer,6542,7242.00,Old-age Pension,Czech export bank,80882119
771113,2632,2016-06-10,Withdrawal,Remittance to Another Bank,2042,47301.30,Household ,Trinity Bank,40250009
3094531,10266,2016-06-10,Credit,Credit in cash ,400,400.00,,,
882583,3007,2016-06-10,Withdrawal,Remittance to Another Bank,5596,70116.90,Insurance Payment,Max bank,2805859
1693637,5740,2016-06-10,Credit,Credit in cash ,24516,99623.30,,,
276502,947,2016-06-10,Credit,Credit in cash ,6051,7151.00,,,
232400,790,2016-06-10,Credit,Credit in cash ,9600,9900.00,,,
1049887,3592,2016-06-10,Credit,Electronic funds transfer,6007,18702.90,Old-age Pension,UniCredit Bank,73166322
286150,982,2016-06-10,Withdrawal,Remittance to Another Bank,2505,11468.90,Household ,PPF Bank,6972080
292131,1000,2016-06-10,Withdrawal,Remittance to Another Bank,3179,92852.50,Household ,Air Bank ,78449135
1132740,3871,2016-06-10,Withdrawal,Remittance to Another Bank,153,20422.00,Household ,Max bank,55483001
757376,2583,2016-06-10,Credit,Credit in cash ,13900,14900.00,,,
758173,2585,2016-06-10,Withdrawal,Withdrawal in cash,12700,39174.40,,,
738874,2523,2016-06-10,Credit,Credit in cash ,9500,12923.00,,,
1548827,5270,2016-06-10,Withdrawal,Withdrawal in cash,3300,74616.40,,,0
1571601,5343,2016-06-10,Credit,Credit in cash ,19080,19680.00,,,
851475,2902,2016-06-10,Withdrawal,Remittance to Another Bank,5465,68514.60, ,Bank Creditas,44056862
252794,866,2016-06-10,Withdrawal,Remittance to Another Bank,38,31138.80, ,Trinity Bank,26753026
411686,1402,2016-06-10,Credit,Credit in cash ,13509,38609.90,,,
3393816,11265,2016-06-10,Withdrawal,Remittance to Another Bank,506,20436.10,Household ,Raiffeisen bank,37816989
95748,327,2016-06-10,Credit,Credit in cash ,23562,24262.00,,,
101688,346,2016-06-10,Withdrawal,Withdrawal in cash,22800,47649.90,,,
188861,640,2016-06-10,Credit,Electronic funds transfer,4337,5437.00,Old-age Pension,Trinity Bank,41213739
92889,317,2016-06-10,Credit,Electronic funds transfer,5922,24497.00,Old-age Pension,J&T Bank ,16824597
930864,3173,2016-06-10,Credit,Electronic funds transfer,4235,5335.00,Old-age Pension,Czech export bank,55758672
1042360,3566,2016-06-09,Credit,Credit in cash ,300,300.00,,,
696168,2379,2016-06-09,Withdrawal,Withdrawal in cash,2400,24852.80,,,
555746,1891,2016-06-09,Credit,Credit in cash ,3800,20304.70,,,
1109737,3788,2016-06-09,Withdrawal,Withdrawal in cash,2400,24065.50,,,
269818,925,2016-06-09,Credit,Credit in cash ,27750,66128.50,,,
298984,1019,2016-06-09,Credit,Credit in cash ,29619,71184.80,,,
338184,1147,2016-06-09,Withdrawal,Withdrawal in cash,14800,44447.40,,,
333672,1134,2016-06-09,Withdrawal,Withdrawal in cash,10400,39457.40,,,
332732,1132,2016-06-09,Withdrawal,Withdrawal in cash,61200,53090.30,,,
649492,2219,2016-06-09,Withdrawal,Withdrawal in cash,13100,35305.90,,,
1076502,3678,2016-06-09,Credit,Credit in cash ,13352,37333.20,,,
1075591,3675,2016-06-09,Credit,Electronic funds transfer,69148,126802.90,,Fio bank ,52950161
1075931,3675,2016-06-09,Withdrawal,Withdrawal in cash,25300,101502.90,,,
3284054,10911,2016-06-09,Credit,Electronic funds transfer,32823,33823.00,,Kameron bank,26012027
393665,1338,2016-06-09,Withdrawal,Remittance to Another Bank,897,14742.70, ,Czech export bank,42143994
532730,1815,2016-06-09,Credit,Credit in cash ,26856,50808.20,,,
356152,1207,2016-06-09,Credit,Credit in cash ,28635,29335.00,,,
1239089,4240,2016-06-09,Withdrawal,Withdrawal in cash,1800,53296.60,,,
783368,2670,2016-06-09,Withdrawal,Remittance to Another Bank,3978,80584.30,Household ,Kameron bank,38848883
2895451,9591,2016-06-09,Credit,Credit in cash ,44590,58332.00,,,
150861,504,2016-06-09,Credit,Electronic funds transfer,3463,8026.00,,Trinity Bank,99633556
147953,494,2016-06-09,Withdrawal,Withdrawal in cash,24100,47136.40,,,
119513,401,2016-06-09,Withdrawal,Remittance to Another Bank,3600,52388.00,Household ,Kameron bank,66742342
542293,1844,2016-06-09,Withdrawal,Remittance to Another Bank,2161,14313.70,,Trinity Bank,32871842
1657489,5622,2016-06-09,Withdrawal,Withdrawal in cash,12600,67172.70,,,
1614713,5483,2016-06-09,Credit,Electronic funds transfer,24003,55714.10,,Fio bank ,6313664
1657181,5622,2016-06-09,Credit,Credit in cash ,41063,79772.70,,,
313980,1071,2016-06-09,Withdrawal,Withdrawal in cash,42600,61817.90,,,
293965,1005,2016-06-09,Credit,Electronic funds transfer,51724,101731.70,,Fio bank ,48252707
294330,1005,2016-06-09,Withdrawal,Withdrawal in cash,52200,49531.70,,,
332450,1132,2016-06-09,Credit,Electronic funds transfer,72147,114290.30,,Bank Creditas,32223415
260357,892,2016-06-09,Credit,Electronic funds transfer,6177,19431.00,Old-age Pension,PPF Bank,90831237
259753,890,2016-06-09,Credit,Credit in cash ,10562,39814.00,,,
858390,2926,2016-06-09,Credit,Credit in cash ,15876,49006.30,,,
858606,2926,2016-06-09,Withdrawal,Remittance to Another Bank,868,48138.30,Insurance Payment,Moneta Money Bank,88491463
1208551,4134,2016-06-09,Withdrawal,Remittance to Another Bank,5932,38265.70,Household ,Hypotecni bank,37454885
207342,704,2016-06-09,Withdrawal,Remittance to Another Bank,2141,15533.60,Household ,PPF Bank,15132719
1091940,3734,2016-06-09,Credit,Credit in cash ,7408,35715.60,,,
110642,374,2016-06-09,Withdrawal,Withdrawal in cash,24900,28666.90,,,
63718,212,2016-06-09,Credit,Electronic funds transfer,74385,116421.90,,PPF Bank,58325630
64026,212,2016-06-09,Withdrawal,Withdrawal in cash,24700,91721.90,,,
523200,1786,2016-06-09,Credit,Credit in cash ,26811,27811.00,,,
579451,1972,2016-06-09,Withdrawal,Remittance to Another Bank,2736,20922.80,Household ,Air Bank ,67027497
581705,1979,2016-06-09,Credit,Electronic funds transfer,3021,16005.00,,Max bank,38265723
494947,1688,2016-06-09,Credit,Electronic funds transfer,5439,22556.00,Old-age Pension,Fio bank ,99495708
698134,2388,2016-06-09,Credit,Credit in cash ,300,300.00,,,
699298,2393,2016-06-09,Withdrawal,Remittance to Another Bank,4292,27155.00,Household ,Raiffeisen bank,70831024
771041,2632,2016-06-09,Credit,Credit in cash ,21396,49343.30,,,
5522,23,2016-06-09,Credit,Credit in cash ,33132,33932.00,,,
480292,1637,2016-06-09,Withdrawal,Remittance to Another Bank,774,18555.00,Household ,Raiffeisen bank,47292917
